Fecha,BMV: AC *,BMV: ALFA A,BMV: ALSEA *,BMV: AMX L,BMV: ASUR B,BMV: BIMBO A,BMV: CEMEX CPO,BMV: CHDRAUI B,BMV: FEMSA UBD,BMV: GAP B,BMV: GMEXICO B,BMV: GRUMA B,BMV: ICH B,BMV: KIMBER A,BMV: LAB B,BMV: LIVEPOL C-1,BMV: MEXCHEM *,BMV: OHLMEX *,BMV: PE&OLES *,BMV: ACCELSA B,BMV:ACTINVR B,BMV:AEROMEX *,BMV:CIDMEGA *,BMV:CIE B,BMV:ARA *,BMV:AUTLAN B,BMV:AXTEL CPO,BMV:AZTECA CPO,BMV: BACHOCO B,BMV:BOLSA A,BMV:CERAMIC B,BMV:CMOCTEZ *,BMV:CMR B,BMV:CULTIBA B,BMV:CYDSASA A,BMV:DINE B,BMV:ELEKTRA *,BMV:FINAMEX O,BMV:FINDEP *,BMV:FRAGUA B,BMV:GBM O,BMV:GCARSO A1,BMV:GCC *,BMV:GENTERA *,BMV:GFAMSA A,BMV:GFINBUR O,BMV:GFINTER O,BMV:GFNORTE O,BMV:GFREGIO O,BMV:GIGANTE *,BMV:GISSA A,BMV:GMD *,BMV:HERDEZ *,BMV:IDEAL B-1,BMV:INVEX A,BMV:KUO B,BMV:LAMOSA *,BMV:MASECA B,BMV:MEDICA B,BMV:MEGA CPO,BMV:MFRISCO A-1,BMV:OMA B,BMV:PAPPEL *,BMV:PASA B,BMV:PINFRA *,BMV:POCHTEC B,BMV:PROCORP B,BMV:RASSINI A,BMV:RCENTRO A,BMV:SANMEX B,BMV:SARE B,BMV:SIMEC B,BMV:SORIANA B,BMV:SPORT S,BMV:TLEVISA CPO,BMV:VALUEGF O,BMV:VASCONI *,BMV:VITRO A,BMV:WALMEX *,BMV:AUTLAN B2,MXN
11/2/2012,-0.006054298,-0.032307042,0.035058067,-0.008418570,-0.008535123,-0.015925395,0.036640444,0.044064937,-0.008761640,0.016553445,0.006404956,-0.010706461,-0.013691766,0.011768485,0.023692358,-0.029490721,-0.005983942,0.028718972,-0.064796232,0.000000000,0.000000000,-0.015526755,-0.031796774,0.000000000,-0.022195732,-0.005939297,-0.142174489,-0.026160826,0.012524766,0.008516488,0.000000000,0.024491020,0.047252885,0.000000000,-0.025661525,0.021661497,-0.006842325,0.103608885,0.012422520,0.004842624,-0.037179003,-0.031678226,0.005660606,0.042013180,-0.048790164,0.003129003,0.016260521,0.015365922,0.021147359,-0.012320484,-0.002129926,-0.009810871,-0.008133546,-0.014311514,0.000000000,0.022295062,0.000000000,0.011523815,0.004132237,-0.028423753,-0.025544660,-0.000638774,0.017850687,0.000000000,-0.001471671,0.065412265,0.000000000,-0.030459207,0.000000000,0.034235851,-0.017857617,-0.049228616,-0.036081620,-0.010505678,0.016965218,-0.026668247,0.000000000,0.099560035,-0.003357008,-0.033310902,0.000000000
11/9/2012,-0.008939430,0.030696087,-0.037471778,-0.051420432,0.067053279,-0.045067169,-0.065902938,-0.021930095,-0.010890017,0.035107970,-0.036358886,-0.034182233,0.059453433,-0.044703698,-0.045585335,0.018470406,-0.053580061,-0.005494519,-0.019725906,0.000000000,-0.007933052,-0.027765790,0.000768935,0.000000000,-0.015075662,-0.033310902,0.010362787,-0.009685306,0.013773836,-0.053652713,0.000000000,-0.003231021,0.015267472,-0.000263123,-0.000250385,0.011834458,-0.039447640,-0.023566177,-0.009925640,-0.026879785,-0.030771659,0.072158554,-0.000677583,0.052321337,-0.040690147,-0.020370809,0.000000000,-0.036463456,0.001534625,-0.000826788,-0.010718216,-0.014184635,0.009529220,0.011198325,0.000000000,0.000000000,0.000666458,0.005079376,-0.002063984,0.006654592,-0.025421784,-0.031151124,0.025067777,0.007722046,-0.008133132,-0.044650274,0.000000000,0.000000000,0.019169916,-0.014919577,-0.065139302,0.059043308,0.009843060,-0.013958352,-0.002835462,-0.055569851,-0.000565131,-0.007884404,-0.007008465,0.000000000,0.000000000
11/16/2012,-0.002538609,0.059462176,-0.026942604,-0.022501753,-0.038477712,0.026962816,-0.013187112,0.010053142,0.044012792,-0.000621794,-0.009361980,-0.010102475,0.017372726,-0.007108269,-0.014331455,0.002431561,-0.002601079,-0.005986663,0.016748427,0.010362787,-0.013363228,-0.010106200,0.029536414,0.030305349,-0.005076153,0.000000000,-0.184385541,0.001215806,-0.045201382,0.003572708,0.000000000,0.003231021,0.015037877,0.000000000,-0.025317681,0.000000000,-0.020722731,0.019048125,-0.002496880,0.002428689,-0.023716527,-0.067046591,-0.029113804,-0.038700241,-0.024017165,-0.015187208,0.000000000,0.017357659,-0.003263898,0.000000000,0.008583744,-0.001429593,0.005563297,-0.011648877,0.007017573,0.000355556,0.000000000,-0.006353262,-0.008298803,-0.024722761,-0.032406982,-0.022667637,-0.028149443,-0.007722046,0.003852998,0.055508144,0.000000000,-0.023469135,0.009448889,-0.025464980,-0.211195978,0.007926541,0.014815086,0.002673798,-0.003681396,0.000000000,0.000000000,-0.009011458,0.020369404,-0.010058669,0.000000000
11/23/2012,0.020753286,0.021417313,0.052707388,0.019318051,0.021797799,0.001601281,0.044144673,0.035752205,0.037673625,0.014970571,0.037886999,0.030006306,0.049919353,0.071324781,0.046228364,0.045590775,0.010203275,0.098454507,0.031078645,-0.007762005,-0.013544225,-0.002033554,0.000000000,0.014815086,0.039905544,-0.010058669,0.105773653,0.008469500,0.027508068,0.015921086,0.000000000,0.000000000,0.000000000,0.000000000,0.010204550,0.011696040,0.027934187,0.000000000,0.007472015,0.014742282,0.000000000,0.016184857,-0.004663100,0.028343103,0.048114717,0.023557873,0.000000000,0.029399807,0.051898880,-0.007472015,-0.004282662,0.000000000,0.001108955,0.000450552,0.000000000,0.004256835,0.032123364,0.002546150,0.000000000,0.000617856,0.047932498,0.027927347,-0.005415874,0.130620182,0.095431187,0.002157498,0.000000000,0.051425212,-0.018987912,0.028739198,0.136348087,0.039751980,0.062569097,0.022443186,0.018766639,-0.014388737,0.000000000,-0.020985435,0.025451796,-0.005457557,0.000000000
11/30/2012,-0.023298357,-0.003351334,0.062534631,-0.025841231,-0.014854899,-0.024292693,-0.024862093,-0.007264932,-0.001498955,0.015353346,0.002855785,-0.027813322,-0.060817984,-0.055242093,-0.015432405,-0.022903927,0.071503494,-0.025865338,0.004156398,0.087011377,0.035718083,0.016654435,0.000000000,0.000000000,-0.063072603,-0.005457557,-0.061321891,-0.029341958,-0.000357079,0.001403017,0.000000000,-0.016588443,0.014815086,-0.001316656,-0.003814964,-0.150282203,0.033208671,0.003766413,-0.007472015,-0.004889985,0.000000000,0.057515119,-0.000233727,0.072384374,-0.067890336,0.030013578,0.028775533,-0.001213511,0.062116383,0.008298803,0.027514963,-0.015861904,-0.001386386,0.013423020,0.000000000,0.012313260,0.001289518,0.001270648,0.004158010,-0.014934938,0.009123620,0.072091890,0.038056343,0.052992530,0.042766862,0.104282348,0.000000000,0.000000000,0.022117805,0.034010508,-0.044498867,-0.050032529,-0.009978391,0.072988360,0.007703062,-0.003629768,0.000565131,-0.078593695,0.009410669,-0.020538184,0.000000000
12/7/2012,0.028471674,0.053026219,0.044990286,-0.030567164,0.043630711,0.023972641,0.011221470,0.056693217,0.011539042,0.027965529,0.081211957,0.015217685,0.054150526,0.035421349,0.048567967,0.074137210,0.032325071,0.046988509,-0.005914100,0.000000000,0.008733680,-0.034626677,0.000000000,0.057158414,-0.015748357,-0.020538184,-0.086652117,0.064848647,0.015943650,0.108195610,0.075507553,0.009466367,0.084557388,0.000000000,0.018928095,0.000000000,0.020152822,-0.007547066,0.000000000,0.009756175,0.000000000,0.104431702,0.001868286,-0.004597709,0.021125147,0.008056718,-0.028775533,0.064142126,0.014141134,0.012320484,-0.021524359,0.002902760,-0.001388311,0.000000000,0.000000000,0.039422414,-0.001289518,-0.003816799,0.024591403,-0.005658613,0.004049760,0.092032308,-0.016566644,0.062520357,0.050120380,-0.019608471,0.000000000,-0.046162042,0.060624622,0.036198368,-0.029688822,0.020634086,0.031966682,-0.018989851,0.052786057,0.000000000,0.000000000,-0.011834458,0.055842949,0.023660434,0.000000000
12/14/2012,-0.014029848,0.012304602,0.047500154,0.023342173,0.043462135,0.020906685,0.006843051,0.055583644,-0.016684105,0.016873128,-0.008581855,0.047402239,0.029323615,-0.031281875,-0.007808182,-0.019962275,0.026373867,-0.015696316,-0.008081515,0.000000000,0.000000000,0.005167970,0.043802623,0.020619287,0.078820960,0.023660434,-0.017391743,-0.036712234,0.047366438,0.010327114,0.061693569,0.007122076,0.177806876,-0.011928571,0.000000000,0.077961541,-0.001204982,0.015037877,0.009950331,0.065751378,0.039220713,-0.016347262,-0.001400887,-0.010293452,-0.004731337,0.049659420,0.000000000,0.030775493,-0.013626510,0.004073325,0.023609866,0.014388737,0.066117574,0.047307584,0.034367644,0.070716875,0.149531734,0.000637146,0.010070579,0.011908633,0.037954145,0.017924098,-0.009919959,0.058840500,0.013266184,0.003952574,0.000000000,-0.002628122,0.040351296,0.016121256,-0.005595986,0.056279952,0.006524279,-0.007448824,0.005559860,0.018018506,0.005633818,-0.035133838,-0.018111750,0.057548404,0.000000000
12/21/2012,0.002508625,-0.022615805,0.009235159,-0.009937147,-0.007333643,0.021399483,0.078664656,0.003854498,0.022054812,0.046362653,0.034748339,0.002825223,0.045006774,0.022931741,0.015188290,0.019506071,0.016137287,0.160789708,0.014490749,-0.061368946,0.000000000,-0.004649970,0.014184635,0.020202707,0.019371066,0.057548404,0.055451305,0.025016194,-0.044207986,-0.000622859,0.097638470,0.031748698,0.044255009,-0.013423020,0.000000000,0.012422520,0.006975918,0.000000000,-0.012453461,0.018732536,0.001537279,0.031591460,-0.000233672,-0.046052064,0.090618234,0.039240967,0.060396892,0.000858527,-0.000514624,0.000000000,0.000000000,0.012775191,0.024407120,0.004230125,0.052643733,0.011521224,0.027398974,-0.000637146,-0.026397472,-0.004683849,-0.013055016,-0.019594942,0.070321232,0.000000000,0.013211818,0.007858587,0.000000000,0.210431516,0.016807118,0.043517010,-0.031929736,-0.008598215,0.036255258,0.004972043,0.055419990,0.000000000,0.000000000,-0.001233806,-0.003566762,-0.011843526,0.000000000
12/28/2012,0.002710594,-0.020582059,0.022526145,-0.001332445,0.009330682,0.005507970,-0.002366115,-0.003613156,0.014029368,0.011228380,-0.001281504,0.008428092,0.043478277,0.003410327,-0.017430443,0.010891871,-0.002369122,0.009876623,-0.012781468,0.061368946,0.038384243,0.004649970,0.054808236,0.026317308,0.004784698,-0.011843526,0.202178423,-0.001177163,0.043201781,-0.017916557,0.000000000,-0.015748357,0.058840500,0.039740329,0.000000000,0.000000000,-0.019507092,-0.005988098,0.058410762,-0.000714031,0.058181955,0.030460888,0.001867850,-0.008158870,0.002472189,-0.003296567,0.031976428,0.028402417,0.012278463,-0.004073325,0.016529302,0.015395685,0.005063302,0.000422030,0.000000000,-0.004343786,0.067911521,0.006986373,0.000411438,0.008104783,0.016015240,-0.023975200,0.020517168,0.000000000,0.005710902,0.000000000,0.000000000,0.000000000,0.000000000,-0.002155431,0.008078521,-0.015527997,0.000000000,-0.005595290,-0.008487028,-0.032670782,0.021673535,0.004311679,0.008066473,0.003715724,0.000000000
1/4/2013,0.009429633,0.053971209,0.058438476,0.031498667,0.057933965,0.040077134,0.043282561,0.025257478,-0.009691638,0.014867148,0.042470560,0.015645033,0.029994675,0.036168659,0.005595986,0.002179223,0.054970084,0.029398624,0.002112958,0.000000000,-0.038384243,-0.005686239,0.000000000,0.048171544,0.011862535,0.003715724,-0.092263977,0.009378732,-0.034133006,0.044961844,0.000000000,0.046520016,-0.010256500,0.038221213,0.058740733,0.094187215,0.010549692,0.012682157,-0.055907632,0.047939462,0.000000000,-0.005395255,0.002795250,0.014638375,-0.009925640,-0.018457330,0.000000000,-0.001311632,0.018805121,0.000000000,0.044095320,0.016529302,0.031077703,0.004210533,0.000000000,0.007434978,0.010050021,-0.006986373,-0.000411438,0.007423480,0.006995610,0.061178615,0.051188247,0.000571265,0.054260770,0.013605652,0.000000000,0.000000000,0.000000000,-0.009636307,-0.013889112,0.060715660,0.007658240,0.015465820,0.038344277,0.000000000,0.000000000,0.031460550,-0.015238390,0.054145733,0.000000000
1/11/2013,-0.010888271,0.102106003,0.046452996,0.003868477,-0.014649402,-0.045891993,0.006785402,-0.010406906,0.036949923,0.006418851,-0.026568603,0.070093918,0.000895033,-0.007791469,0.061324657,0.010528378,-0.042490703,-0.032914802,0.019048490,0.000000000,0.004338402,-0.005197517,0.000000000,-0.035268139,0.090151097,0.054145733,0.135388403,0.021928172,0.025031309,0.046216756,0.000000000,0.041549003,-0.002063984,0.000000000,-0.046317925,0.046111352,0.072045122,0.000000000,-0.007528266,-0.030239885,-0.044451763,-0.015196857,0.000232585,0.028649174,0.052228019,-0.037163323,0.000000000,0.014686987,0.022531995,0.000000000,-0.007874056,-0.023497971,-0.002450982,0.018318581,0.025317808,0.003081667,0.000000000,0.013295542,0.000000000,0.013772215,-0.006995610,0.027282847,0.040422713,0.016426311,0.003477484,0.085079009,0.000000000,0.016913722,0.016529302,0.050276074,0.008125407,-0.005192288,-0.023152943,0.011596102,-0.008378946,-0.056941376,0.008757582,0.122075313,0.005980164,-0.017725053,0.000000000
1/18/2013,0.000937940,0.004360019,0.015016870,0.001286174,0.009898799,0.010077960,-0.012094027,0.031822994,0.006385528,0.037286025,0.028819243,0.023986390,0.024353128,0.037495167,-0.004910568,0.013427972,0.028124913,0.055160411,-0.012130527,0.000000000,-0.004338402,-0.037700244,0.000000000,0.091807549,0.021322769,-0.017725053,0.081041210,-0.008022966,-0.012951783,-0.028485262,0.000774893,0.059803491,-0.025105921,0.000000000,0.011049468,-0.152721087,-0.012901226,-0.006694060,0.032220879,-0.035718083,-0.013730193,0.028711676,0.034289073,0.028867984,0.032026027,-0.014606697,0.000000000,0.049881363,-0.008492620,0.002038737,0.083381609,0.089572198,-0.016328913,0.070092377,0.024692613,-0.015816735,0.004987645,0.002512564,0.028399475,0.003337888,0.004791753,0.043212654,-0.008341402,0.000000000,0.004246291,-0.016086138,0.000000000,-0.058268908,-0.357455889,-0.064170265,-0.017493157,0.023791510,0.009814023,0.129579419,0.010356906,0.000000000,0.000000000,0.000527009,-0.013203889,-0.019501753,0.000000000
1/25/2013,-0.000833681,-0.039295296,-0.010102855,0.024755310,-0.004838825,0.013581015,0.035117034,-0.007629213,0.024419988,0.010093997,0.016217667,-0.013075080,-0.010924806,0.001158413,0.023971966,0.022608020,-0.018798343,-0.017146159,-0.014104562,0.000000000,-0.008733680,-0.002709295,0.000000000,0.045722249,0.002107482,-0.019501753,0.035297782,0.025001302,0.001371272,-0.040424893,0.000000000,0.052798186,-0.004246291,-0.006269613,0.008511094,0.000000000,0.004595292,0.000000000,0.024097552,0.013544225,0.000000000,-0.003402190,0.000000000,-0.014329826,-0.019092278,-0.006012590,0.000000000,0.004130162,0.013197748,0.008113635,0.086344488,-0.023286951,-0.002497504,0.019048195,0.000000000,0.037126522,0.090323008,-0.017721983,0.005982072,0.022466124,0.000735159,0.007727821,-0.000644538,0.000000000,-0.002903408,0.017857617,0.000000000,-0.050124387,0.006230550,0.042528932,0.048229783,-0.006854255,0.013740366,-0.020463827,0.013180224,-0.031748698,-0.000545108,-0.025615061,-0.009469538,0.017353739,0.000000000
